installment_id,sale_id,customer_id,project_id,due_date,amount_due,installment_type,payment_status,days_overdue,amount_paid,outstanding_amount,payment_date,bounced_payment_flag,rescheduled_flag,grace_period_days
INS-0007838,SAL-001297,CUS-001297,MER,2024-09-09,1880803.77,Down Payment,Paid,0,1880803.77,0.0,2024-09-06,False,False,10
INS-0007839,SAL-001297,CUS-001297,MER,2024-12-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2024-12-05,False,False,10
INS-0007840,SAL-001297,CUS-001297,MER,2025-03-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2025-03-06,False,False,10
INS-0007841,SAL-001297,CUS-001297,MER,2025-06-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2025-06-05,False,False,10
INS-0007842,SAL-001297,CUS-001297,MER,2025-09-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2025-09-06,False,False,10
INS-0007843,SAL-001297,CUS-001297,MER,2025-12-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2025-12-09,False,False,10
INS-0007844,SAL-001297,CUS-001297,MER,2026-03-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2026-03-07,False,False,10
INS-0007845,SAL-001297,CUS-001297,MER,2026-06-09,260883.5,Regular Installment,Paid,0,260883.5,0.0,2026-06-05,False,False,10
INS-0007846,SAL-001297,CUS-001297,MER,2026-09-09,260883.5,Regular Installment,Not Yet Due,0,0.0,260883.5,,False,False,10
INS-0007847,SAL-001297,CUS-001297,MER,2026-12-09,260883.5,Regular Installment,Not Yet Due,0,0.0,260883.5,,False,False,10
INS-0007848,SAL-001297,CUS-001297,MER,2027-03-09,260883.5,Regular Installment,Not Yet Due,0,0.0,260883.5,,False,False,10
INS-0007849,SAL-001297,CUS-001297,MER,2027-06-09,260883.5,Regular Installment,Not Yet Due,0,0.0,260883.5,,False,False,10
INS-0007850,SAL-001298,CUS-001298,MER,2025-08-13,1530113.86,Down Payment,Paid,0,1530113.86,0.0,2025-08-12,False,False,10
INS-0007851,SAL-001298,CUS-001298,MER,2025-11-13,319896.86,Regular Installment,Paid,0,319896.86,0.0,2025-11-09,False,False,10
INS-0007852,SAL-001298,CUS-001298,MER,2026-02-13,319896.86,Regular Installment,Paid,0,319896.86,0.0,2026-02-12,False,False,10
INS-0007853,SAL-001298,CUS-001298,MER,2026-05-13,319896.86,Regular Installment,Overdue,137,56762.62,263134.24,,False,False,10
INS-0007854,SAL-001298,CUS-001298,MER,2026-08-13,319896.86,Regular Installment,Not Yet Due,0,0.0,319896.86,,False,False,10
INS-0007855,SAL-001298,CUS-001298,MER,2026-11-13,319896.86,Regular Installment,Not Yet Due,0,0.0,319896.86,,False,False,10
INS-0007856,SAL-001298,CUS-001298,MER,2027-02-13,319896.86,Regular Installment,Not Yet Due,0,0.0,319896.86,,False,False,10
INS-0007857,SAL-001298,CUS-001298,MER,2027-05-13,319896.86,Regular Installment,Not Yet Due,0,0.0,319896.86,,False,False,10
INS-0007858,SAL-001299,CUS-001299,MER,2025-08-28,1624734.9,Down Payment,Paid,0,1624734.9,0.0,2025-08-27,False,False,10
INS-0007859,SAL-001299,CUS-001299,MER,2025-11-28,294859.3,Regular Installment,Paid,0,294859.3,0.0,2025-11-25,False,False,10
INS-0007860,SAL-001299,CUS-001299,MER,2026-02-28,294859.3,Regular Installment,Paid,0,294859.3,0.0,2026-02-28,False,False,10
INS-0007861,SAL-001299,CUS-001299,MER,2026-05-28,294859.3,Regular Installment,Paid,0,294859.3,0.0,2026-05-24,False,False,10
INS-0007862,SAL-001299,CUS-001299,MER,2026-08-28,294859.3,Regular Installment,Not Yet Due,0,0.0,294859.3,,False,False,10
INS-0007863,SAL-001299,CUS-001299,MER,2026-11-28,294859.3,Regular Installment,Not Yet Due,0,0.0,294859.3,,False,False,10
INS-0007864,SAL-001299,CUS-001299,MER,2027-02-28,294859.3,Regular Installment,Not Yet Due,0,0.0,294859.3,,False,False,10
INS-0007865,SAL-001299,CUS-001299,MER,2027-05-28,294859.3,Regular Installment,Not Yet Due,0,0.0,294859.3,,False,False,10
INS-0007866,SAL-001300,CUS-001300,MER,2025-10-02,806029.32,Down Payment,Paid,0,806029.32,0.0,2025-09-28,False,False,10
INS-0007867,SAL-001300,CUS-001300,MER,2026-01-02,188684.13,Regular Installment,Paid,0,188684.13,0.0,2025-12-31,False,False,10
INS-0007868,SAL-001300,CUS-001300,MER,2026-04-02,188684.13,Regular Installment,Paid,0,188684.13,0.0,2026-03-31,False,False,10
INS-0007869,SAL-001300,CUS-001300,MER,2026-07-02,188684.13,Regular Installment,Not Yet Due,0,0.0,188684.13,,False,False,10
INS-0007870,SAL-001300,CUS-001300,MER,2026-10-02,188684.13,Regular Installment,Not Yet Due,0,0.0,188684.13,,False,False,10
INS-0007871,SAL-001300,CUS-001300,MER,2027-01-02,188684.13,Regular Installment,Not Yet Due,0,0.0,188684.13,,False,False,10
INS-0007872,SAL-001300,CUS-001300,MER,2027-04-02,188684.13,Regular Installment,Not Yet Due,0,0.0,188684.13,,False,False,10
INS-0007873,SAL-001301,CUS-001301,MER,2025-12-16,1013878.41,Down Payment,Paid,0,1013878.41,0.0,2025-12-15,False,False,10
INS-0007874,SAL-001301,CUS-001301,MER,2026-03-16,278127.59,Regular Installment,Paid,0,278127.59,0.0,2026-03-15,False,False,10
INS-0007875,SAL-001301,CUS-001301,MER,2026-06-16,278127.59,Regular Installment,Paid,0,278127.59,0.0,2026-06-13,False,False,10
INS-0007876,SAL-001301,CUS-001301,MER,2026-09-16,278127.59,Regular Installment,Not Yet Due,0,0.0,278127.59,,False,False,10
INS-0007877,SAL-001301,CUS-001301,MER,2026-12-16,278127.59,Regular Installment,Not Yet Due,0,0.0,278127.59,,False,False,10
INS-0007878,SAL-001301,CUS-001301,MER,2027-03-16,278127.59,Regular Installment,Not Yet Due,0,0.0,278127.59,,False,False,10
INS-0007879,SAL-001301,CUS-001301,MER,2027-06-16,278127.59,Regular Installment,Not Yet Due,0,0.0,278127.59,,False,False,10
INS-0007880,SAL-001302,CUS-001302,MER,2024-07-09,1307215.91,Down Payment,Paid,0,1307215.91,0.0,2024-07-06,False,False,10
INS-0007881,SAL-001302,CUS-001302,MER,2024-10-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2024-10-07,False,False,10
INS-0007882,SAL-001302,CUS-001302,MER,2025-01-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2025-01-06,False,False,10
INS-0007883,SAL-001302,CUS-001302,MER,2025-04-09,364644.44,Regular Installment,Overdue,159,42029.31,322615.13,,False,False,10
INS-0007884,SAL-001302,CUS-001302,MER,2025-07-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2025-07-08,False,False,10
INS-0007885,SAL-001302,CUS-001302,MER,2025-10-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2025-10-07,False,False,10
INS-0007886,SAL-001302,CUS-001302,MER,2026-01-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2026-01-06,False,False,10
INS-0007887,SAL-001302,CUS-001302,MER,2026-04-09,364644.44,Regular Installment,Paid,0,364644.44,0.0,2026-04-09,False,False,10
INS-0007888,SAL-001302,CUS-001302,MER,2026-07-09,364644.44,Regular Installment,Not Yet Due,0,0.0,364644.44,,False,False,10
INS-0007889,SAL-001302,CUS-001302,MER,2026-10-09,364644.44,Regular Installment,Not Yet Due,0,0.0,364644.44,,False,False,10
INS-0007890,SAL-001302,CUS-001302,MER,2027-01-09,364644.44,Regular Installment,Not Yet Due,0,0.0,364644.44,,False,False,10
INS-0007891,SAL-001302,CUS-001302,MER,2027-04-09,364644.44,Regular Installment,Not Yet Due,0,0.0,364644.44,,False,False,10
INS-0007892,SAL-001303,CUS-001303,MER,2024-12-15,1584531.88,Down Payment,Paid,0,1584531.88,0.0,2024-12-15,False,False,10
INS-0007893,SAL-001303,CUS-001303,MER,2025-03-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2025-03-11,False,False,10
INS-0007894,SAL-001303,CUS-001303,MER,2025-06-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2025-06-12,False,False,10
INS-0007895,SAL-001303,CUS-001303,MER,2025-09-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2025-09-15,False,False,10
INS-0007896,SAL-001303,CUS-001303,MER,2025-12-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2025-12-15,False,False,10
INS-0007897,SAL-001303,CUS-001303,MER,2026-03-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2026-03-15,False,False,10
INS-0007898,SAL-001303,CUS-001303,MER,2026-06-15,505850.96,Regular Installment,Paid,0,505850.96,0.0,2026-06-12,False,False,10
INS-0007899,SAL-001303,CUS-001303,MER,2026-09-15,505850.96,Regular Installment,Not Yet Due,0,0.0,505850.96,,False,False,10
INS-0007900,SAL-001303,CUS-001303,MER,2026-12-15,505850.96,Regular Installment,Not Yet Due,0,0.0,505850.96,,False,False,10
INS-0007901,SAL-001303,CUS-001303,MER,2027-03-15,505850.96,Regular Installment,Not Yet Due,0,0.0,505850.96,,False,False,10
INS-0007902,SAL-001303,CUS-001303,MER,2027-06-15,505850.96,Regular Installment,Not Yet Due,0,0.0,505850.96,,False,False,10
INS-0007903,SAL-001304,CUS-001304,MER,2026-04-24,2098734.36,Down Payment,Paid,0,2098734.36,0.0,2026-04-24,False,False,10
INS-0007904,SAL-001304,CUS-001304,MER,2026-07-24,335973.86,Regular Installment,Not Yet Due,0,0.0,335973.86,,False,False,10
INS-0007905,SAL-001304,CUS-001304,MER,2026-10-24,335973.86,Regular Installment,Not Yet Due,0,0.0,335973.86,,False,False,10
INS-0007906,SAL-001304,CUS-001304,MER,2027-01-24,335973.86,Regular Installment,Not Yet Due,0,0.0,335973.86,,False,False,10
INS-0007907,SAL-001304,CUS-001304,MER,2027-04-24,335973.86,Regular Installment,Not Yet Due,0,0.0,335973.86,,False,False,10
INS-0007908,SAL-001305,CUS-001305,MER,2025-01-27,982380.23,Down Payment,Paid,0,982380.23,0.0,2025-01-24,False,False,10
INS-0007909,SAL-001305,CUS-001305,MER,2025-04-27,290248.7,Regular Installment,Paid,0,290248.7,0.0,2025-04-25,False,False,10
INS-0007910,SAL-001305,CUS-001305,MER,2025-07-27,290248.7,Regular Installment,Paid,0,290248.7,0.0,2025-07-26,False,False,10
INS-0007911,SAL-001305,CUS-001305,MER,2025-10-27,290248.7,Regular Installment,Paid,0,290248.7,0.0,2025-10-27,False,False,10
INS-0007912,SAL-001305,CUS-001305,MER,2026-01-27,290248.7,Regular Installment,Paid,0,290248.7,0.0,2026-01-23,False,False,10
INS-0007913,SAL-001305,CUS-001305,MER,2026-04-27,290248.7,Regular Installment,Paid,0,290248.7,0.0,2026-04-24,False,False,10
INS-0007914,SAL-001305,CUS-001305,MER,2026-07-27,290248.7,Regular Installment,Not Yet Due,0,0.0,290248.7,,False,False,10
INS-0007915,SAL-001305,CUS-001305,MER,2026-10-27,290248.7,Regular Installment,Not Yet Due,0,0.0,290248.7,,False,False,10
INS-0007916,SAL-001305,CUS-001305,MER,2027-01-27,290248.7,Regular Installment,Not Yet Due,0,0.0,290248.7,,False,False,10
INS-0007917,SAL-001305,CUS-001305,MER,2027-04-27,290248.7,Regular Installment,Not Yet Due,0,0.0,290248.7,,False,False,10
INS-0007918,SAL-001306,CUS-001306,MER,2025-11-27,1606936.28,Down Payment,Paid,0,1606936.28,0.0,2025-11-23,False,False,10
INS-0007919,SAL-001306,CUS-001306,MER,2026-02-27,351625.3,Regular Installment,Paid,0,351625.3,0.0,2026-02-27,False,False,10
INS-0007920,SAL-001306,CUS-001306,MER,2026-05-27,351625.3,Regular Installment,Paid,0,351625.3,0.0,2026-05-23,False,False,10
INS-0007921,SAL-001306,CUS-001306,MER,2026-08-27,351625.3,Regular Installment,Not Yet Due,0,0.0,351625.3,,False,False,10
INS-0007922,SAL-001306,CUS-001306,MER,2026-11-27,351625.3,Regular Installment,Not Yet Due,0,0.0,351625.3,,False,False,10
INS-0007923,SAL-001306,CUS-001306,MER,2027-02-27,351625.3,Regular Installment,Not Yet Due,0,0.0,351625.3,,False,False,10
INS-0007924,SAL-001306,CUS-001306,MER,2027-05-27,351625.3,Regular Installment,Not Yet Due,0,0.0,351625.3,,False,False,10
INS-0007925,SAL-001307,CUS-001307,MER,2026-02-16,2135473.2,Down Payment,Paid,0,2135473.2,0.0,2026-02-12,False,False,10
INS-0007926,SAL-001307,CUS-001307,MER,2026-05-16,413722.8,Regular Installment,Voided (Cancelled),0,0.0,413722.8,,False,False,10
INS-0007927,SAL-001307,CUS-001307,MER,2026-08-16,413722.8,Regular Installment,Voided (Cancelled),0,0.0,413722.8,,False,False,10
INS-0007928,SAL-001307,CUS-001307,MER,2026-11-16,413722.8,Regular Installment,Voided (Cancelled),0,0.0,413722.8,,False,False,10
INS-0007929,SAL-001307,CUS-001307,MER,2027-02-16,413722.8,Regular Installment,Voided (Cancelled),0,0.0,413722.8,,False,False,10
INS-0007930,SAL-001307,CUS-001307,MER,2027-05-16,413722.8,Regular Installment,Voided (Cancelled),0,0.0,413722.8,,False,False,10
INS-0007931,SAL-001308,CUS-001308,MER,2024-12-02,2025557.56,Down Payment,Paid,0,2025557.56,0.0,2024-11-30,False,False,10
INS-0007932,SAL-001308,CUS-001308,MER,2025-03-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2025-02-28,False,False,10
INS-0007933,SAL-001308,CUS-001308,MER,2025-06-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2025-06-02,False,False,10
INS-0007934,SAL-001308,CUS-001308,MER,2025-09-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2025-08-31,False,False,10
INS-0007935,SAL-001308,CUS-001308,MER,2025-12-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2025-11-30,False,False,10
INS-0007936,SAL-001308,CUS-001308,MER,2026-03-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2026-03-01,False,False,10
INS-0007937,SAL-001308,CUS-001308,MER,2026-06-02,619972.06,Regular Installment,Paid,0,619972.06,0.0,2026-06-02,False,False,10
INS-0007938,SAL-001308,CUS-001308,MER,2026-09-02,619972.06,Regular Installment,Not Yet Due,0,0.0,619972.06,,False,False,10
INS-0007939,SAL-001308,CUS-001308,MER,2026-12-02,619972.06,Regular Installment,Not Yet Due,0,0.0,619972.06,,False,False,10
INS-0007940,SAL-001308,CUS-001308,MER,2027-03-02,619972.06,Regular Installment,Not Yet Due,0,0.0,619972.06,,False,False,10
INS-0007941,SAL-001308,CUS-001308,MER,2027-06-02,619972.06,Regular Installment,Not Yet Due,0,0.0,619972.06,,False,False,10
INS-0007942,SAL-001309,CUS-001309,MER,2025-07-11,1206606.91,Down Payment,Paid,0,1206606.91,0.0,2025-07-08,False,False,10
INS-0007943,SAL-001309,CUS-001309,MER,2025-10-11,394772.46,Regular Installment,Paid,0,394772.46,0.0,2025-10-08,False,False,10
INS-0007944,SAL-001309,CUS-001309,MER,2026-01-11,394772.46,Regular Installment,Paid,0,394772.46,0.0,2026-01-07,False,False,10
INS-0007945,SAL-001309,CUS-001309,MER,2026-04-11,394772.46,Regular Installment,Paid,0,394772.46,0.0,2026-04-07,False,False,10
INS-0007946,SAL-001309,CUS-001309,MER,2026-07-11,394772.46,Regular Installment,Not Yet Due,0,0.0,394772.46,,False,False,10
INS-0007947,SAL-001309,CUS-001309,MER,2026-10-11,394772.46,Regular Installment,Not Yet Due,0,0.0,394772.46,,False,False,10
INS-0007948,SAL-001309,CUS-001309,MER,2027-01-11,394772.46,Regular Installment,Not Yet Due,0,0.0,394772.46,,False,False,10
INS-0007949,SAL-001309,CUS-001309,MER,2027-04-11,394772.46,Regular Installment,Not Yet Due,0,0.0,394772.46,,False,False,10
INS-0007950,SAL-001311,CUS-001311,MER,2025-03-29,1305621.65,Down Payment,Paid,0,1305621.65,0.0,2025-03-25,False,False,10
INS-0007951,SAL-001311,CUS-001311,MER,2025-06-29,424540.37,Regular Installment,Paid,0,424540.37,0.0,2025-06-25,False,False,10
INS-0007952,SAL-001311,CUS-001311,MER,2025-09-29,424540.37,Regular Installment,Paid,0,424540.37,0.0,2025-09-27,False,False,10
INS-0007953,SAL-001311,CUS-001311,MER,2025-12-29,424540.37,Regular Installment,Paid,0,424540.37,0.0,2025-12-25,False,False,10
INS-0007954,SAL-001311,CUS-001311,MER,2026-03-29,424540.37,Regular Installment,Paid,0,424540.37,0.0,2026-03-28,False,False,10
INS-0007955,SAL-001311,CUS-001311,MER,2026-06-29,424540.37,Regular Installment,Paid,0,424540.37,0.0,2026-06-25,False,False,10
INS-0007956,SAL-001311,CUS-001311,MER,2026-09-29,424540.37,Regular Installment,Not Yet Due,0,0.0,424540.37,,False,False,10
INS-0007957,SAL-001311,CUS-001311,MER,2026-12-29,424540.37,Regular Installment,Not Yet Due,0,0.0,424540.37,,False,False,10
INS-0007958,SAL-001311,CUS-001311,MER,2027-03-29,424540.37,Regular Installment,Not Yet Due,0,0.0,424540.37,,False,False,10
INS-0007959,SAL-001311,CUS-001311,MER,2027-06-29,424540.37,Regular Installment,Not Yet Due,0,0.0,424540.37,,False,False,10
INS-0007960,SAL-001312,CUS-001312,MER,2025-03-07,1441991.27,Down Payment,Paid,0,1441991.27,0.0,2025-03-05,False,False,10
INS-0007961,SAL-001312,CUS-001312,MER,2025-06-07,529379.68,Regular Installment,Paid,0,529379.68,0.0,2025-06-04,False,False,10
INS-0007962,SAL-001312,CUS-001312,MER,2025-09-07,529379.68,Regular Installment,Paid,0,529379.68,0.0,2025-09-07,False,False,10
INS-0007963,SAL-001312,CUS-001312,MER,2025-12-07,529379.68,Regular Installment,Paid,0,529379.68,0.0,2025-12-05,False,False,10
INS-0007964,SAL-001312,CUS-001312,MER,2026-03-07,529379.68,Regular Installment,Paid,0,529379.68,0.0,2026-03-06,False,False,10
INS-0007965,SAL-001312,CUS-001312,MER,2026-06-07,529379.68,Regular Installment,Paid,0,529379.68,0.0,2026-06-07,False,False,10
INS-0007966,SAL-001312,CUS-001312,MER,2026-09-07,529379.68,Regular Installment,Not Yet Due,0,0.0,529379.68,,False,False,10
INS-0007967,SAL-001312,CUS-001312,MER,2026-12-07,529379.68,Regular Installment,Not Yet Due,0,0.0,529379.68,,False,False,10
INS-0007968,SAL-001312,CUS-001312,MER,2027-03-07,529379.68,Regular Installment,Not Yet Due,0,0.0,529379.68,,False,False,10
INS-0007969,SAL-001312,CUS-001312,MER,2027-06-07,529379.68,Regular Installment,Not Yet Due,0,0.0,529379.68,,False,False,10
INS-0007970,SAL-001313,CUS-001313,MER,2025-06-25,1479171.88,Down Payment,Paid,0,1479171.88,0.0,2025-06-22,False,False,10
INS-0007971,SAL-001313,CUS-001313,MER,2025-09-25,265301.01,Regular Installment,Overdue,129,41948.27,223352.74,,False,False,10
INS-0007972,SAL-001313,CUS-001313,MER,2025-12-25,265301.01,Regular Installment,Paid,0,265301.01,0.0,2025-12-23,False,False,10
INS-0007973,SAL-001313,CUS-001313,MER,2026-03-25,265301.01,Regular Installment,Paid,0,265301.01,0.0,2026-03-22,False,False,10
INS-0007974,SAL-001313,CUS-001313,MER,2026-06-25,265301.01,Regular Installment,Paid,0,265301.01,0.0,2026-06-23,False,False,10
INS-0007975,SAL-001313,CUS-001313,MER,2026-09-25,265301.01,Regular Installment,Not Yet Due,0,0.0,265301.01,,False,False,10
INS-0007976,SAL-001313,CUS-001313,MER,2026-12-25,265301.01,Regular Installment,Not Yet Due,0,0.0,265301.01,,False,False,10
INS-0007977,SAL-001313,CUS-001313,MER,2027-03-25,265301.01,Regular Installment,Not Yet Due,0,0.0,265301.01,,False,False,10
INS-0007978,SAL-001313,CUS-001313,MER,2027-06-25,265301.01,Regular Installment,Not Yet Due,0,0.0,265301.01,,False,False,10
INS-0007979,SAL-001314,CUS-001314,MER,2025-03-18,1479089.49,Down Payment,Paid,0,1479089.49,0.0,2025-03-16,False,False,10
INS-0007980,SAL-001314,CUS-001314,MER,2025-06-18,553981.32,Regular Installment,Paid,0,553981.32,0.0,2025-06-17,False,False,10
INS-0007981,SAL-001314,CUS-001314,MER,2025-09-18,553981.32,Regular Installment,Paid,0,553981.32,0.0,2025-09-16,False,False,10
INS-0007982,SAL-001314,CUS-001314,MER,2025-12-18,553981.32,Regular Installment,Paid,0,553981.32,0.0,2025-12-17,False,False,10
INS-0007983,SAL-001314,CUS-001314,MER,2026-03-18,553981.32,Regular Installment,Paid,0,553981.32,0.0,2026-03-16,False,False,10
INS-0007984,SAL-001314,CUS-001314,MER,2026-06-18,553981.32,Regular Installment,Paid,0,553981.32,0.0,2026-06-16,False,False,10
INS-0007985,SAL-001314,CUS-001314,MER,2026-09-18,553981.32,Regular Installment,Not Yet Due,0,0.0,553981.32,,False,False,10
INS-0007986,SAL-001314,CUS-001314,MER,2026-12-18,553981.32,Regular Installment,Not Yet Due,0,0.0,553981.32,,False,False,10
INS-0007987,SAL-001314,CUS-001314,MER,2027-03-18,553981.32,Regular Installment,Not Yet Due,0,0.0,553981.32,,False,False,10
INS-0007988,SAL-001314,CUS-001314,MER,2027-06-18,553981.32,Regular Installment,Not Yet Due,0,0.0,553981.32,,False,False,10
INS-0007989,SAL-001316,CUS-001316,MER,2026-05-27,1609770.36,Down Payment,Paid,0,1609770.36,0.0,2026-05-27,False,False,10
INS-0007990,SAL-001316,CUS-001316,MER,2026-08-27,368470.16,Regular Installment,Voided (Cancelled),0,0.0,368470.16,,False,False,10
INS-0007991,SAL-001316,CUS-001316,MER,2026-11-27,368470.16,Regular Installment,Voided (Cancelled),0,0.0,368470.16,,False,False,10
INS-0007992,SAL-001316,CUS-001316,MER,2027-02-27,368470.16,Regular Installment,Voided (Cancelled),0,0.0,368470.16,,False,False,10
INS-0007993,SAL-001316,CUS-001316,MER,2027-05-27,368470.16,Regular Installment,Voided (Cancelled),0,0.0,368470.16,,False,False,10
INS-0007994,SAL-001317,CUS-001317,MER,2024-11-02,2269145.92,Down Payment,Paid,0,2269145.92,0.0,2024-11-02,False,False,10
INS-0007995,SAL-001317,CUS-001317,MER,2025-02-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2025-01-31,False,False,10
INS-0007996,SAL-001317,CUS-001317,MER,2025-05-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2025-04-29,False,False,10
INS-0007997,SAL-001317,CUS-001317,MER,2025-08-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2025-08-02,False,False,10
INS-0007998,SAL-001317,CUS-001317,MER,2025-11-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2025-10-31,False,False,10
INS-0007999,SAL-001317,CUS-001317,MER,2026-02-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2026-01-31,False,False,10
INS-0008000,SAL-001317,CUS-001317,MER,2026-05-02,563758.58,Regular Installment,Paid,0,563758.58,0.0,2026-05-01,False,False,10
INS-0008001,SAL-001317,CUS-001317,MER,2026-08-02,563758.58,Regular Installment,Not Yet Due,0,0.0,563758.58,,False,False,10
INS-0008002,SAL-001317,CUS-001317,MER,2026-11-02,563758.58,Regular Installment,Not Yet Due,0,0.0,563758.58,,False,False,10
INS-0008003,SAL-001317,CUS-001317,MER,2027-02-02,563758.58,Regular Installment,Not Yet Due,0,0.0,563758.58,,False,False,10
INS-0008004,SAL-001317,CUS-001317,MER,2027-05-02,563758.58,Regular Installment,Not Yet Due,0,0.0,563758.58,,False,False,10
INS-0008005,SAL-001318,CUS-001318,MER,2025-08-09,1359031.16,Down Payment,Overdue,160,91597.57,1267433.59,,False,False,10
INS-0008006,SAL-001318,CUS-001318,MER,2025-11-09,461633.68,Regular Installment,Paid,0,461633.68,0.0,2025-11-08,False,False,10
INS-0008007,SAL-001318,CUS-001318,MER,2026-02-09,461633.68,Regular Installment,Paid,0,461633.68,0.0,2026-02-07,False,False,10
INS-0008008,SAL-001318,CUS-001318,MER,2026-05-09,461633.68,Regular Installment,Paid,0,461633.68,0.0,2026-05-05,False,False,10
INS-0008009,SAL-001318,CUS-001318,MER,2026-08-09,461633.68,Regular Installment,Not Yet Due,0,0.0,461633.68,,False,False,10
INS-0008010,SAL-001318,CUS-001318,MER,2026-11-09,461633.68,Regular Installment,Not Yet Due,0,0.0,461633.68,,False,False,10
INS-0008011,SAL-001318,CUS-001318,MER,2027-02-09,461633.68,Regular Installment,Not Yet Due,0,0.0,461633.68,,False,False,10
INS-0008012,SAL-001318,CUS-001318,MER,2027-05-09,461633.68,Regular Installment,Not Yet Due,0,0.0,461633.68,,False,False,10
INS-0008013,SAL-001319,CUS-001319,MER,2025-03-15,852773.96,Down Payment,Paid,0,852773.96,0.0,2025-03-13,False,False,10
INS-0008014,SAL-001319,CUS-001319,MER,2025-06-15,364914.01,Regular Installment,Paid,0,364914.01,0.0,2025-06-15,False,False,10
INS-0008015,SAL-001319,CUS-001319,MER,2025-09-15,364914.01,Regular Installment,Paid,0,364914.01,0.0,2025-09-15,False,False,10
INS-0008016,SAL-001319,CUS-001319,MER,2025-12-15,364914.01,Regular Installment,Paid,0,364914.01,0.0,2025-12-13,False,False,10
INS-0008017,SAL-001319,CUS-001319,MER,2026-03-15,364914.01,Regular Installment,Paid,0,364914.01,0.0,2026-03-13,False,False,10
INS-0008018,SAL-001319,CUS-001319,MER,2026-06-15,364914.01,Regular Installment,Paid,0,364914.01,0.0,2026-06-14,False,False,10
INS-0008019,SAL-001319,CUS-001319,MER,2026-09-15,364914.01,Regular Installment,Not Yet Due,0,0.0,364914.01,,False,False,10
INS-0008020,SAL-001319,CUS-001319,MER,2026-12-15,364914.01,Regular Installment,Not Yet Due,0,0.0,364914.01,,False,False,10
INS-0008021,SAL-001319,CUS-001319,MER,2027-03-15,364914.01,Regular Installment,Not Yet Due,0,0.0,364914.01,,False,False,10
INS-0008022,SAL-001319,CUS-001319,MER,2027-06-15,364914.01,Regular Installment,Not Yet Due,0,0.0,364914.01,,False,False,10
INS-0008023,SAL-001321,CUS-001321,MER,2026-05-18,1151019.05,Down Payment,Paid,0,1151019.05,0.0,2026-05-18,False,False,10
INS-0008024,SAL-001321,CUS-001321,MER,2026-08-18,165192.55,Regular Installment,Not Yet Due,0,0.0,165192.55,,False,False,10
INS-0008025,SAL-001321,CUS-001321,MER,2026-11-18,165192.55,Regular Installment,Not Yet Due,0,0.0,165192.55,,False,False,10
INS-0008026,SAL-001321,CUS-001321,MER,2027-02-18,165192.55,Regular Installment,Not Yet Due,0,0.0,165192.55,,False,False,10
INS-0008027,SAL-001321,CUS-001321,MER,2027-05-18,165192.55,Regular Installment,Not Yet Due,0,0.0,165192.55,,False,False,10
INS-0008028,SAL-001322,CUS-001322,MER,2024-11-10,1531050.34,Down Payment,Paid,0,1531050.34,0.0,2024-11-07,False,False,10
INS-0008029,SAL-001322,CUS-001322,MER,2025-02-10,520064.9,Regular Installment,Paid,0,520064.9,0.0,2025-02-09,False,False,10
INS-0008030,SAL-001322,CUS-001322,MER,2025-05-10,520064.9,Regular Installment,Paid,0,520064.9,0.0,2025-05-07,False,False,10
INS-0008031,SAL-001322,CUS-001322,MER,2025-08-10,520064.9,Regular Installment,Paid,0,520064.9,0.0,2025-08-10,False,False,10
INS-0008032,SAL-001322,CUS-001322,MER,2025-11-10,520064.9,Regular Installment,Overdue,80,216672.54,303392.36,,False,False,10
INS-0008033,SAL-001322,CUS-001322,MER,2026-02-10,520064.9,Regular Installment,Paid,0,520064.9,0.0,2026-02-08,False,False,10
INS-0008034,SAL-001322,CUS-001322,MER,2026-05-10,520064.9,Regular Installment,Paid,0,520064.9,0.0,2026-05-06,False,False,10
INS-0008035,SAL-001322,CUS-001322,MER,2026-08-10,520064.9,Regular Installment,Not Yet Due,0,0.0,520064.9,,False,False,10
