case_id,customer_id,project_id,unit_id,created_at,category,subcategory,priority,channel,first_response_at,resolved_at,status,resolution_sla_hours,resolution_sla_met,reopen_count,sentiment,escalation_flag,responsible_department
CAS-00824,CUS-001357,MER,MER-P2-B3-01886,2024-07-11 00:00:00,Construction Update,Progress Inquiry,Critical,Customer Portal,2024-07-11 01:23:40,,Open,4,,0,Positive,False,Construction
CAS-00825,CUS-001103,MER,MER-P2-B1-01810,2025-08-16 00:00:00,Handover,Handover Date Concern,Medium,In-Person,2025-08-16 01:51:43,,Open,48,,0,Negative,False,Customer Experience
CAS-00826,CUS-001133,MER,MER-P1-B2-01714,2025-10-23 00:00:00,Handover,Final Payment Query,Low,Phone,2025-10-23 01:09:58,2025-10-28 12:29:18,Resolved,96,True,1,Neutral,False,Customer Experience
CAS-00827,CUS-001103,MER,MER-P2-B1-01810,2026-01-28 00:00:00,Handover,Documentation,Low,Customer Portal,2026-01-28 00:05:00,2026-01-30 05:04:17,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00828,CUS-001123,MER,MER-P2-B1-01811,2025-02-20 00:00:00,General Inquiry,Resale Process,Low,Customer Portal,2025-02-20 01:37:10,2025-02-22 12:39:27,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00829,CUS-001221,MER,MER-P1-B2-01695,2026-01-09 00:00:00,Handover,Handover Date Concern,Low,Phone,2026-01-09 02:11:56,2026-01-16 22:11:41,Resolved,96,False,0,Negative,False,Customer Experience
CAS-00830,CUS-001171,MER,MER-P1-B1-01674,2026-04-02 00:00:00,Snagging / Quality,MEP Issue,High,In-Person,2026-04-02 02:23:31,2026-04-03 17:46:31,Resolved,24,False,0,Neutral,False,Construction
CAS-00831,CUS-001235,MER,MER-P2-B3-01903,2025-11-18 00:00:00,Handover,Final Payment Query,High,Phone,2025-11-18 00:05:00,,Open,24,,0,Neutral,False,Customer Experience
CAS-00832,CUS-001239,MER,MER-P2-B2-01855,2026-01-18 00:00:00,Snagging / Quality,Defect Report,Low,WhatsApp,2026-01-18 00:05:00,2026-01-21 09:38:08,Resolved,96,True,1,Negative,False,Construction
CAS-00833,CUS-001296,MER,MER-P1-B4-01793,2025-12-31 00:00:00,Handover,Final Payment Query,Medium,WhatsApp,2025-12-31 03:05:17,,Open,48,,0,Neutral,False,Customer Experience
CAS-00834,CUS-001314,MER,MER-P1-B4-01776,2025-09-17 00:00:00,Construction Update,Site Visit Request,Medium,In-Person,2025-09-17 01:59:42,,Open,48,,0,Negative,False,Construction
CAS-00835,CUS-001115,MER,MER-P1-B3-01737,2025-12-11 00:00:00,Construction Update,Site Visit Request,Medium,WhatsApp,2025-12-11 01:13:25,,Open,48,,0,Negative,False,Construction
CAS-00836,CUS-001152,MER,MER-P1-B2-01719,2025-10-23 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2025-10-23 00:05:00,2025-11-02 10:50:40,Resolved,96,False,0,Negative,False,Customer Experience
CAS-00837,CUS-001219,MER,MER-P1-B3-01755,2026-01-05 00:00:00,Sales Experience,Communication Quality,Low,WhatsApp,2026-01-05 00:58:21,2026-01-09 15:25:14,Resolved,96,True,0,Positive,False,Sales
CAS-00838,CUS-001350,MER,MER-P1-B3-01736,2026-05-12 00:00:00,Handover,Documentation,Medium,WhatsApp,2026-05-12 01:02:01,2026-05-16 06:35:29,Resolved,48,False,0,Positive,False,Customer Experience
CAS-00839,CUS-001094,MER,MER-P1-B2-01705,2025-10-24 00:00:00,Snagging / Quality,Finishing Quality,Medium,WhatsApp,2025-10-24 01:23:02,2025-10-27 23:08:57,Resolved,48,False,0,Neutral,False,Construction
CAS-00840,CUS-001191,MER,MER-P1-B4-01782,2025-06-03 00:00:00,Collections,Installment Amount Query,Medium,Phone,2025-06-03 03:41:48,2025-06-05 05:13:07,Resolved,48,True,0,Positive,False,Collections
CAS-00841,CUS-001101,MER,MER-P2-B1-01801,2025-10-29 00:00:00,Handover,Documentation,Critical,Email,2025-10-29 02:16:14,,Open,4,,0,Negative,False,Customer Experience
CAS-00842,CUS-001284,MER,MER-P2-B3-01908,2025-02-18 00:00:00,Collections,Payment Plan Dispute,Medium,Phone,2025-02-18 00:52:57,2025-02-19 04:33:01,Resolved,48,True,0,Negative,False,Collections
CAS-00843,CUS-001196,MER,MER-P2-B4-01936,2026-05-01 00:00:00,Handover,Final Payment Query,Medium,In-Person,2026-05-01 01:58:17,2026-05-03 08:12:56,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00844,CUS-001348,MER,MER-P2-B4-01942,2025-05-28 00:00:00,Collections,Payment Plan Dispute,High,WhatsApp,2025-05-28 01:01:56,2025-05-28 12:03:53,Resolved,24,True,0,Negative,False,Collections
CAS-00845,CUS-001327,MER,MER-P2-B4-01912,2026-01-09 00:00:00,Handover,Documentation,Medium,WhatsApp,2026-01-09 02:07:24,2026-01-10 13:20:09,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00846,CUS-001103,MER,MER-P2-B1-01810,2025-06-24 00:00:00,Construction Update,Delay Concern,Medium,WhatsApp,2025-06-24 00:05:00,2025-06-25 17:44:31,Resolved,48,True,0,Negative,False,Construction
CAS-00847,CUS-001123,MER,MER-P2-B1-01811,2026-06-07 00:00:00,Handover,Handover Date Concern,Critical,WhatsApp,2026-06-07 01:43:25,2026-06-07 08:30:21,Resolved,4,False,0,Negative,True,Customer Experience
CAS-00848,CUS-001308,MER,MER-P2-B3-01897,2026-03-11 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2026-03-11 01:53:33,,Open,48,,0,Neutral,False,Construction
CAS-00849,CUS-001270,MER,MER-P2-B4-01931,2025-08-16 00:00:00,Handover,Handover Date Concern,High,In-Person,2025-08-16 01:02:18,2025-08-18 20:00:09,Resolved,24,False,0,Negative,True,Customer Experience
CAS-00850,CUS-001299,MER,MER-P1-B4-01770,2025-12-14 00:00:00,Snagging / Quality,MEP Issue,Low,Email,2025-12-14 00:08:02,2025-12-20 05:48:32,Resolved,96,False,0,Negative,False,Construction
CAS-00851,CUS-001244,MER,MER-P2-B3-01888,2026-01-23 00:00:00,Handover,Final Payment Query,Medium,Phone,2026-01-23 00:05:00,2026-01-30 05:23:50,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-00852,CUS-001184,MER,MER-P1-B1-01684,2026-04-14 00:00:00,Handover,Handover Date Concern,Medium,Customer Portal,2026-04-14 02:37:55,2026-04-15 11:02:22,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00853,CUS-001299,MER,MER-P1-B4-01770,2025-08-08 00:00:00,Handover,Final Payment Query,High,Phone,2025-08-08 00:31:24,2025-08-08 09:45:09,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00854,CUS-001192,MER,MER-P1-B4-01790,2025-10-18 00:00:00,Snagging / Quality,Defect Report,High,Phone,2025-10-18 02:31:57,2025-10-22 04:09:27,Resolved,24,False,0,Neutral,False,Construction
CAS-00855,CUS-001139,MER,MER-P2-B2-01872,2025-12-13 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2025-12-13 01:34:44,2025-12-19 04:31:48,Resolved,96,False,0,Neutral,False,Customer Experience
CAS-00856,CUS-001347,MER,MER-P1-B1-01666,2025-04-13 00:00:00,Construction Update,Progress Inquiry,High,WhatsApp,2025-04-13 01:04:38,2025-04-13 23:31:18,Resolved,24,True,0,Negative,True,Construction
CAS-00857,CUS-001361,MER,MER-P2-B3-01895,2026-02-01 00:00:00,Handover,Final Payment Query,Critical,Phone,2026-02-01 02:11:07,2026-02-01 07:49:51,Resolved,4,True,0,Neutral,False,Customer Experience
CAS-00858,CUS-001318,MER,MER-P2-B4-01939,2026-04-03 00:00:00,Snagging / Quality,Defect Report,Low,Phone,2026-04-03 03:02:13,2026-04-07 19:37:02,Resolved,96,True,0,Negative,False,Construction
CAS-00859,CUS-001095,MER,MER-P2-B3-01902,2026-01-20 00:00:00,Snagging / Quality,Finishing Quality,High,Email,2026-01-20 03:18:15,2026-01-21 17:38:10,Resolved,24,False,0,Positive,False,Construction
CAS-00860,CUS-001260,MER,MER-P2-B3-01880,2025-09-30 00:00:00,Snagging / Quality,Finishing Quality,Medium,Email,2025-09-30 02:11:26,2025-10-05 08:40:53,Resolved,48,False,0,Positive,False,Construction
CAS-00861,CUS-001242,MER,MER-P2-B4-01919,2026-05-15 00:00:00,Snagging / Quality,MEP Issue,Low,Email,2026-05-15 02:33:40,,Open,96,,0,Positive,False,Construction
CAS-00862,CUS-001280,MER,MER-P1-B1-01671,2026-01-27 00:00:00,Handover,Documentation,Critical,Email,2026-01-27 02:26:52,2026-01-27 11:16:46,Resolved,4,False,0,Neutral,False,Customer Experience
CAS-00863,CUS-001239,MER,MER-P2-B2-01855,2025-11-15 00:00:00,Handover,Documentation,Medium,Phone,2025-11-15 02:07:18,2025-11-20 10:02:32,Resolved,48,False,0,Positive,False,Customer Experience
CAS-00864,CUS-001350,MER,MER-P1-B3-01736,2025-11-18 00:00:00,Snagging / Quality,MEP Issue,Low,Customer Portal,2025-11-18 03:19:08,2025-11-26 22:24:15,Resolved,96,False,0,Neutral,False,Construction
CAS-00865,CUS-001134,MER,MER-P1-B2-01721,2025-09-16 00:00:00,Handover,Handover Date Concern,Medium,In-Person,2025-09-16 00:13:47,2025-09-21 08:42:25,Resolved,48,False,1,Negative,False,Customer Experience
CAS-00866,CUS-001269,MER,MER-P2-B2-01860,2025-07-14 00:00:00,Construction Update,Delay Concern,Low,Phone,2025-07-14 01:00:52,2025-07-15 15:53:44,Resolved,96,True,0,Negative,False,Construction
CAS-00867,CUS-001133,MER,MER-P1-B2-01714,2026-06-09 00:00:00,Construction Update,Progress Inquiry,Medium,Customer Portal,2026-06-09 01:13:34,2026-06-10 02:52:32,Resolved,48,True,0,Negative,False,Construction
CAS-00868,CUS-001331,MER,MER-P2-B1-01814,2024-11-13 00:00:00,Sales Experience,Misrepresentation Concern,Low,Email,2024-11-13 02:55:05,2024-11-15 23:49:29,Resolved,96,True,0,Negative,False,Sales
CAS-00869,CUS-001291,MER,MER-P1-B4-01798,2025-11-12 00:00:00,Handover,Documentation,Medium,Email,2025-11-12 01:10:25,2025-11-16 16:27:07,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00870,CUS-001103,MER,MER-P2-B1-01810,2025-09-19 00:00:00,Handover,Handover Date Concern,Medium,Customer Portal,2025-09-19 02:16:11,2025-09-20 19:57:42,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00871,CUS-001153,MER,MER-P2-B1-01818,2026-04-19 00:00:00,Handover,Final Payment Query,Medium,Phone,2026-04-19 01:26:42,2026-04-21 19:58:58,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00872,CUS-001308,MER,MER-P2-B3-01897,2024-11-11 00:00:00,Construction Update,Site Visit Request,Low,WhatsApp,2024-11-11 02:16:16,,Open,96,,0,Neutral,False,Construction
CAS-00873,CUS-001294,MER,MER-P2-B4-01935,2025-08-30 00:00:00,Handover,Documentation,Low,Email,2025-08-30 03:18:23,,Open,96,,0,Negative,False,Customer Experience
CAS-00874,CUS-001251,MER,MER-P1-B1-01664,2025-08-25 00:00:00,General Inquiry,HOA / Facilities Management,High,In-Person,2025-08-25 02:02:45,,Open,24,,0,Positive,True,Customer Experience
CAS-00875,CUS-001313,MER,MER-P1-B1-01678,2026-04-28 00:00:00,Handover,Handover Date Concern,Medium,Customer Portal,2026-04-28 00:05:00,2026-04-29 22:53:18,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00876,CUS-001117,MER,MER-P2-B2-01844,2025-10-29 00:00:00,Construction Update,Site Visit Request,High,In-Person,2025-10-29 00:40:31,,Open,24,,0,Negative,False,Construction
CAS-00877,CUS-001205,MER,MER-P1-B3-01744,2025-01-26 00:00:00,Collections,Payment Plan Dispute,High,Customer Portal,2025-01-26 02:22:57,2025-01-26 11:59:44,Resolved,24,True,0,Neutral,False,Collections
CAS-00878,CUS-001283,MER,MER-P2-B4-01938,2025-08-26 00:00:00,Snagging / Quality,MEP Issue,Medium,WhatsApp,2025-08-26 02:45:58,2025-08-30 00:52:41,Resolved,48,False,1,Positive,False,Construction
CAS-00879,CUS-001336,MER,MER-P1-B4-01775,2025-10-07 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2025-10-07 02:42:08,2025-10-11 17:47:14,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00880,CUS-001265,MER,MER-P1-B1-01676,2025-11-04 00:00:00,Handover,Handover Date Concern,Low,Email,2025-11-04 00:05:00,2025-11-05 18:58:47,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00881,CUS-001283,MER,MER-P2-B4-01938,2026-05-24 00:00:00,Snagging / Quality,Finishing Quality,Medium,Email,2026-05-24 01:30:22,2026-05-24 03:41:19,Resolved,48,True,0,Negative,False,Construction
CAS-00882,CUS-001371,MER,MER-P1-B2-01694,2026-06-24 00:00:00,Snagging / Quality,MEP Issue,Critical,Email,2026-06-24 02:20:23,2026-06-24 06:00:13,Resolved,4,True,0,Positive,True,Construction
CAS-00883,CUS-001096,MER,MER-P1-B3-01754,2024-10-28 00:00:00,Construction Update,Delay Concern,High,WhatsApp,2024-10-28 01:28:36,,Open,24,,0,Negative,False,Construction
CAS-00884,CUS-001122,MER,MER-P2-B1-01824,2026-04-27 00:00:00,Handover,Handover Date Concern,Low,Phone,2026-04-27 03:09:45,,Open,96,,0,Negative,False,Customer Experience
CAS-00885,CUS-001196,MER,MER-P2-B4-01936,2025-09-01 00:00:00,Snagging / Quality,MEP Issue,Low,In-Person,2025-09-01 00:37:15,2025-09-09 13:12:14,Resolved,96,False,0,Negative,False,Construction
CAS-00886,CUS-001109,MER,MER-P1-B2-01708,2025-12-27 00:00:00,Snagging / Quality,Defect Report,Medium,Customer Portal,2025-12-27 01:25:14,2025-12-28 18:07:03,Resolved,48,True,0,Positive,False,Construction
CAS-00887,CUS-001202,MER,MER-P1-B4-01771,2025-07-03 00:00:00,General Inquiry,Amenities,Critical,WhatsApp,2025-07-03 00:05:00,2025-07-03 06:09:03,Resolved,4,False,0,Positive,True,Customer Experience
CAS-00888,CUS-001284,MER,MER-P2-B3-01908,2025-12-31 00:00:00,Handover,Documentation,Low,WhatsApp,2025-12-31 01:38:02,2026-01-09 04:41:25,Resolved,96,False,0,Positive,False,Customer Experience
CAS-00889,CUS-001137,MER,MER-P2-B4-01945,2025-03-03 00:00:00,Construction Update,Delay Concern,Medium,WhatsApp,2025-03-03 03:23:49,,Open,48,,0,Negative,False,Construction
CAS-00890,CUS-001133,MER,MER-P1-B2-01714,2024-12-29 00:00:00,Construction Update,Delay Concern,Medium,In-Person,2024-12-29 02:47:13,2024-12-30 22:05:36,Resolved,48,True,0,Neutral,False,Construction
CAS-00891,CUS-001257,MER,MER-P1-B4-01784,2026-04-04 00:00:00,Construction Update,Site Visit Request,Medium,Customer Portal,2026-04-04 03:10:36,2026-04-05 06:15:24,Resolved,48,True,0,Negative,False,Construction
CAS-00892,CUS-001360,MER,MER-P2-B3-01899,2025-10-06 00:00:00,Snagging / Quality,Defect Report,Low,Customer Portal,2025-10-06 00:05:00,2025-10-06 09:25:51,Resolved,96,True,0,Negative,False,Construction
CAS-00893,CUS-001298,MER,MER-P2-B4-01922,2025-12-30 00:00:00,Construction Update,Progress Inquiry,Low,Phone,2025-12-30 02:51:45,2025-12-31 09:11:23,Resolved,96,True,0,Negative,False,Construction
CAS-00894,CUS-001263,MER,MER-P1-B3-01739,2025-09-26 00:00:00,Handover,Final Payment Query,Critical,Email,2025-09-26 01:39:30,,Open,4,,0,Neutral,True,Customer Experience
CAS-00895,CUS-001148,MER,MER-P1-B1-01677,2026-02-23 00:00:00,Sales Experience,Response Time,Medium,Email,2026-02-23 01:48:09,2026-02-26 06:38:49,Resolved,48,False,1,Neutral,False,Sales
CAS-00896,CUS-001111,MER,MER-P1-B3-01758,2026-04-10 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2026-04-10 00:56:08,2026-04-15 04:14:01,Resolved,96,True,0,Neutral,False,Construction
CAS-00897,CUS-001173,MER,MER-P2-B2-01847,2025-10-08 00:00:00,Handover,Handover Date Concern,High,In-Person,2025-10-08 02:04:10,,Open,24,,0,Neutral,True,Customer Experience
CAS-00898,CUS-001125,MER,MER-P2-B4-01947,2025-11-24 00:00:00,Snagging / Quality,Finishing Quality,Medium,In-Person,2025-11-24 02:32:59,2025-11-25 12:18:09,Resolved,48,True,0,Neutral,False,Construction
CAS-00899,CUS-001154,MER,MER-P1-B4-01788,2025-12-15 00:00:00,Construction Update,Site Visit Request,Low,Customer Portal,2025-12-15 02:22:04,2025-12-20 17:14:34,Resolved,96,True,0,Positive,False,Construction
CAS-00900,CUS-001282,MER,MER-P2-B3-01907,2025-06-04 00:00:00,Collections,Payment Plan Dispute,High,In-Person,2025-06-04 00:57:56,,Open,24,,0,Neutral,False,Collections
CAS-00901,CUS-001224,MER,MER-P2-B2-01862,2025-10-08 00:00:00,Snagging / Quality,Defect Report,Medium,Customer Portal,2025-10-08 01:14:11,,Open,48,,0,Negative,False,Construction
CAS-00902,CUS-001285,MER,MER-P1-B2-01709,2025-10-30 00:00:00,Handover,Handover Date Concern,Low,Phone,2025-10-30 02:45:51,2025-11-02 11:16:25,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00903,CUS-001219,MER,MER-P1-B3-01755,2025-09-25 00:00:00,Snagging / Quality,Defect Report,Medium,In-Person,2025-09-25 00:29:41,2025-09-25 13:25:03,Resolved,48,True,1,Neutral,False,Construction
CAS-00904,CUS-001291,MER,MER-P1-B4-01798,2026-01-18 00:00:00,Snagging / Quality,Finishing Quality,Low,WhatsApp,2026-01-18 01:18:06,2026-01-27 22:22:11,Resolved,96,False,0,Positive,False,Construction
CAS-00905,CUS-001107,MER,MER-P2-B3-01904,2026-03-20 00:00:00,Handover,Final Payment Query,Low,Phone,2026-03-20 01:16:05,2026-03-23 07:34:48,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00906,CUS-001209,MER,MER-P2-B3-01900,2025-12-28 00:00:00,Snagging / Quality,Finishing Quality,Medium,Customer Portal,2025-12-28 01:40:00,2025-12-30 16:44:53,Resolved,48,True,0,Neutral,False,Construction
CAS-00907,CUS-001209,MER,MER-P2-B3-01900,2026-04-23 00:00:00,Construction Update,Progress Inquiry,High,In-Person,2026-04-23 02:00:28,2026-04-23 12:59:12,Resolved,24,True,0,Positive,False,Construction
CAS-00908,CUS-001285,MER,MER-P1-B2-01709,2026-06-21 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2026-06-21 01:38:59,,Open,96,,0,Positive,False,Customer Experience
CAS-00909,CUS-001247,MER,MER-P1-B1-01654,2025-03-21 00:00:00,General Inquiry,HOA / Facilities Management,Low,Email,2025-03-21 00:50:05,2025-03-22 04:12:58,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00910,CUS-001270,MER,MER-P2-B4-01931,2025-12-20 00:00:00,Handover,Documentation,Medium,WhatsApp,2025-12-20 01:45:54,,Open,48,,0,Neutral,False,Customer Experience
CAS-00911,CUS-001377,MER,MER-P2-B4-01916,2025-08-30 00:00:00,Handover,Documentation,Medium,WhatsApp,2025-08-30 01:31:05,2025-09-01 17:00:24,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00912,CUS-001121,MER,MER-P1-B3-01742,2025-01-17 00:00:00,Construction Update,Progress Inquiry,Low,Email,2025-01-17 03:06:37,2025-01-18 16:29:04,Resolved,96,True,0,Positive,False,Construction
CAS-00913,CUS-001142,MER,MER-P1-B4-01772,2024-12-04 00:00:00,General Inquiry,HOA / Facilities Management,Medium,In-Person,2024-12-04 02:12:03,2024-12-04 16:01:38,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00914,CUS-001255,MER,MER-P2-B4-01914,2025-09-29 00:00:00,Snagging / Quality,MEP Issue,Low,WhatsApp,2025-09-29 02:12:18,2025-10-03 12:13:44,Resolved,96,True,0,Negative,False,Construction
CAS-00915,CUS-001261,MER,MER-P2-B2-01839,2025-02-25 00:00:00,Construction Update,Site Visit Request,High,Phone,2025-02-25 01:11:27,,Open,24,,0,Neutral,False,Construction
CAS-00916,CUS-001157,MER,MER-P2-B1-01830,2025-09-13 00:00:00,Snagging / Quality,MEP Issue,Medium,WhatsApp,2025-09-13 01:18:46,2025-09-16 18:14:24,Resolved,48,False,0,Negative,False,Construction
CAS-00917,CUS-001100,MER,MER-P1-B3-01749,2024-09-24 00:00:00,Sales Experience,Response Time,Medium,WhatsApp,2024-09-24 01:50:37,2024-09-27 16:01:19,Resolved,48,False,0,Negative,False,Sales
CAS-00918,CUS-001275,MER,MER-P1-B3-01756,2026-01-16 00:00:00,Sales Experience,Communication Quality,High,Email,2026-01-16 02:15:49,2026-01-17 02:00:14,Resolved,24,True,0,Neutral,True,Sales
CAS-00919,CUS-001117,MER,MER-P2-B2-01844,2025-08-14 00:00:00,Construction Update,Progress Inquiry,High,In-Person,2025-08-14 00:53:42,2025-08-14 01:53:42,Resolved,24,True,0,Negative,False,Construction
CAS-00920,CUS-001329,MER,MER-P2-B2-01851,2026-04-22 00:00:00,Handover,Final Payment Query,High,Email,2026-04-22 01:58:41,2026-04-23 01:26:55,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00921,CUS-001227,MER,MER-P1-B2-01716,2025-10-06 00:00:00,Handover,Documentation,Low,Email,2025-10-06 01:04:38,2025-10-06 02:25:08,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00922,CUS-001113,MER,MER-P1-B3-01730,2025-11-09 00:00:00,Handover,Handover Date Concern,Low,Phone,2025-11-09 01:59:31,2025-11-14 23:34:43,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00923,CUS-001145,MER,MER-P2-B4-01926,2026-06-03 00:00:00,Snagging / Quality,MEP Issue,Medium,Phone,2026-06-03 00:54:42,,Open,48,,0,Negative,False,Construction
CAS-00924,CUS-001284,MER,MER-P2-B3-01908,2025-03-08 00:00:00,Construction Update,Delay Concern,High,In-Person,2025-03-08 01:55:08,2025-03-08 10:32:10,Resolved,24,True,0,Neutral,False,Construction
CAS-00925,CUS-001121,MER,MER-P1-B3-01742,2026-01-07 00:00:00,Snagging / Quality,Finishing Quality,High,In-Person,2026-01-07 01:49:11,2026-01-08 01:20:49,Resolved,24,True,0,Negative,False,Construction
CAS-00926,CUS-001303,MER,MER-P1-B4-01787,2026-04-19 00:00:00,Handover,Documentation,High,Phone,2026-04-19 01:36:44,,Open,24,,0,Negative,True,Customer Experience
CAS-00927,CUS-001378,MER,MER-P1-B3-01762,2024-12-04 00:00:00,Collections,Payment Plan Dispute,Medium,Customer Portal,2024-12-04 02:13:42,2024-12-05 21:05:55,Resolved,48,True,0,Negative,False,Collections
CAS-00928,CUS-001215,MER,MER-P2-B3-01879,2025-03-02 00:00:00,Construction Update,Site Visit Request,Medium,Phone,2025-03-02 00:22:35,2025-03-04 14:59:36,Resolved,48,True,1,Positive,False,Construction
CAS-00929,CUS-001376,MER,MER-P2-B3-01906,2026-05-15 00:00:00,Handover,Final Payment Query,Medium,Phone,2026-05-15 01:33:33,2026-05-19 04:59:15,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00930,CUS-001330,MER,MER-P2-B1-01815,2026-04-25 00:00:00,Handover,Documentation,High,Email,2026-04-25 02:18:01,2026-04-26 06:20:59,Resolved,24,True,0,Neutral,True,Customer Experience
CAS-00931,CUS-001143,MER,MER-P2-B1-01809,2025-11-01 00:00:00,Snagging / Quality,Finishing Quality,Medium,Phone,2025-11-01 01:29:42,2025-11-03 12:00:58,Resolved,48,True,0,Neutral,False,Construction
CAS-00932,CUS-001093,MER,MER-P2-B4-01913,2026-05-05 00:00:00,Snagging / Quality,MEP Issue,Low,Customer Portal,2026-05-05 00:15:59,2026-05-07 04:58:16,Resolved,96,True,0,Negative,False,Construction
CAS-00933,CUS-001194,MER,MER-P2-B3-01894,2026-05-19 00:00:00,Snagging / Quality,MEP Issue,Low,WhatsApp,2026-05-19 01:11:14,2026-05-21 22:22:03,Resolved,96,True,1,Positive,False,Construction
CAS-00934,CUS-001273,MER,MER-P2-B3-01890,2025-11-10 00:00:00,Snagging / Quality,MEP Issue,Low,Phone,2025-11-10 02:36:32,,Open,96,,0,Positive,False,Construction
CAS-00935,CUS-001347,MER,MER-P1-B1-01666,2026-02-06 00:00:00,Snagging / Quality,Finishing Quality,Medium,Phone,2026-02-06 01:40:06,2026-02-09 14:37:04,Resolved,48,False,1,Positive,False,Construction
CAS-00936,CUS-001351,MER,MER-P1-B2-01725,2024-08-13 00:00:00,Collections,Payment Plan Dispute,High,In-Person,2024-08-13 00:42:54,2024-08-13 14:07:59,Resolved,24,True,0,Positive,False,Collections
CAS-00937,CUS-001312,MER,MER-P2-B1-01802,2025-04-28 00:00:00,Collections,Late Fee Dispute,High,WhatsApp,2025-04-28 01:08:17,,Open,24,,0,Positive,False,Collections
CAS-00938,CUS-001360,MER,MER-P2-B3-01899,2026-02-07 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2026-02-07 00:05:00,2026-02-07 01:46:53,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00939,CUS-001355,MER,MER-P1-B4-01789,2026-05-01 00:00:00,Handover,Documentation,High,Customer Portal,2026-05-01 00:05:00,2026-05-02 06:39:33,Resolved,24,True,0,Neutral,True,Customer Experience
CAS-00940,CUS-001182,MER,MER-P1-B1-01656,2025-01-28 00:00:00,Construction Update,Site Visit Request,High,WhatsApp,2025-01-28 03:09:45,2025-01-29 00:49:17,Resolved,24,True,0,Neutral,False,Construction
CAS-00941,CUS-001208,MER,MER-P1-B3-01763,2025-10-10 00:00:00,Handover,Handover Date Concern,High,Phone,2025-10-10 02:42:11,2025-10-11 08:05:04,Resolved,24,True,1,Negative,True,Customer Experience
CAS-00942,CUS-001299,MER,MER-P1-B4-01770,2026-03-25 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2026-03-25 00:05:00,2026-03-30 12:25:38,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00943,CUS-001276,MER,MER-P1-B1-01663,2026-06-22 00:00:00,Handover,Documentation,High,Customer Portal,2026-06-22 00:58:57,2026-06-24 15:05:03,Resolved,24,False,1,Neutral,False,Customer Experience
CAS-00944,CUS-001328,MER,MER-P2-B3-01887,2026-02-14 00:00:00,Handover,Final Payment Query,Critical,Phone,2026-02-14 01:04:12,2026-02-14 06:44:44,Resolved,4,True,0,Neutral,False,Customer Experience
CAS-00945,CUS-001306,MER,MER-P1-B4-01765,2025-08-26 00:00:00,Handover,Handover Date Concern,Low,Email,2025-08-26 00:19:30,2025-08-28 03:26:10,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00946,CUS-001252,MER,MER-P2-B1-01804,2025-12-13 00:00:00,Handover,Documentation,Low,Phone,2025-12-13 00:05:00,2025-12-19 09:25:32,Resolved,96,False,0,Negative,False,Customer Experience
CAS-00947,CUS-001179,MER,MER-P1-B4-01795,2025-12-11 00:00:00,Snagging / Quality,Finishing Quality,High,Email,2025-12-11 01:16:51,2025-12-11 02:48:16,Resolved,24,True,1,Neutral,False,Construction
CAS-00948,CUS-001280,MER,MER-P1-B1-01671,2026-04-07 00:00:00,Snagging / Quality,Defect Report,High,Email,2026-04-07 01:14:15,2026-04-08 19:15:20,Resolved,24,False,1,Positive,True,Construction
CAS-00949,CUS-001171,MER,MER-P1-B1-01674,2026-06-16 00:00:00,Handover,Documentation,High,WhatsApp,2026-06-16 01:01:17,2026-06-17 13:27:02,Resolved,24,False,0,Negative,True,Customer Experience
CAS-00950,CUS-001295,MER,MER-P1-B4-01791,2025-12-02 00:00:00,Handover,Handover Date Concern,Low,Phone,2025-12-02 01:37:53,2025-12-06 11:58:04,Resolved,96,True,0,Negative,False,Customer Experience
